Category,x,y,z
2021-12-15 18:24:42,"0,15544","0,11484","0,1498"
2021-12-15 18:24:44,"0,13997","0,12065","0,20557"
2021-12-15 18:24:47,"0,16678","0,12131","0,14626"
2021-12-15 18:24:49,"0,12508","0,12002","0,15345"
2021-12-15 18:24:52,"0,13631","0,16147","0,14106"
2021-12-15 18:24:54,"0,17208","0,12574","0,19186"
2021-12-15 18:24:56,"0,18171","0,14689","0,19236"
2021-12-15 18:24:59,"0,13116","0,11924","0,18495"
2021-12-15 18:25:01,"0,16545","0,11453","0,176"
2021-12-15 18:25:04,"0,13965","0,132","0,1691"
2021-12-15 18:25:06,"0,14475","0,12953","0,17048"
2021-12-15 18:25:08,"0,12143","0,1138","0,17488"
2021-12-15 18:25:10,"0,14939","0,11757","0,16073"
2021-12-15 18:25:12,"0,12584","0,1137","0,17425"
2021-12-15 18:25:15,"0,14951","0,13132","0,17355"
2021-12-15 18:25:17,"0,14958","0,12532","0,16471"
2021-12-15 18:25:20,"0,15087","0,12925","0,1729"
2021-12-15 18:25:22,"0,13797","0,12112","0,17588"
2021-12-15 18:25:24,"0,18875","0,13401","0,18767"
2021-12-15 18:25:26,"0,17335","0,09666","0,17197"
2021-12-15 18:25:29,"0,1818","0,1187","0,17074"
2021-12-15 18:25:31,"0,25823","0,17248","0,17483"
2021-12-15 18:25:33,"0,24889","0,13304","0,21562"
2021-12-15 18:25:36,"0,555","6,60745","0,23763"
2021-12-15 18:25:38,"0,2536","0,13751","0,19948"
2021-12-15 18:25:40,"0,59537","0,32441","0,32254"
2021-12-15 18:25:42,"1,07766","0,43969","0,73534"
2021-12-15 18:25:45,"0,44538","0,31247","0,32048"
2021-12-15 18:25:47,"0,76832","0,4177","1,04026"
2021-12-15 18:25:49,"0,55797","0,36701","0,52594"
2021-12-15 18:25:51,"0,68989","0,41389","0,81934"
2021-12-15 18:25:53,"0,70897","0,41571","0,6266"
2021-12-15 18:25:56,"0,81659","0,39912","0,85953"
2021-12-15 18:25:58,"0,45611","0,32962","0,47336"
2021-12-15 18:26:00,"0,71314","0,36595","0,9168"
2021-12-15 18:26:02,"0,70277","0,27298","0,39578"
2021-12-15 18:26:05,"0,83692","8,07994","0,44637"
2021-12-15 18:26:07,"0,19686","0,14147","0,15665"
2021-12-15 18:26:09,"0,16816","0,11629","0,18013"
2021-12-15 18:26:11,"0,1509","0,14418","0,14635"
2021-12-15 18:26:13,"0,16602","0,11822","0,16438"
2021-12-15 18:26:16,"0,16914","0,13472","0,18597"
2021-12-15 18:26:18,"0,16331","0,12788","0,15501"
2021-12-15 18:26:20,"0,17915","0,10105","0,18262"
2021-12-15 18:26:22,"0,1428","0,09795","0,19077"
2021-12-15 18:26:25,"0,1476","0,13371","0,19215"
2021-12-15 18:26:27,"0,18339","0,12716","0,17063"
2021-12-15 18:26:29,"0,17316","0,10548","0,17399"
2021-12-15 18:26:31,"0,1406","0,12157","0,13693"
2021-12-15 18:26:33,"0,17446","0,12113","0,21529"
2021-12-15 18:26:36,"0,1455","0,12211","0,13376"
2021-12-15 18:26:38,"0,13232","0,14775","0,17966"
2021-12-15 18:26:40,"0,13727","0,12595","0,16217"
2021-12-15 18:26:42,"0,17058","0,10333","0,15563"
2021-12-15 18:26:45,"0,19967","0,16586","0,17162"
2021-12-15 18:26:47,"0,12574","0,1053","0,21958"
2021-12-15 18:26:50,"0,14548","0,14967","0,15333"
2021-12-15 18:26:52,"0,16111","0,16732","0,15318"
2021-12-15 18:26:54,"0,19138","0,15701","0,14335"
2021-12-15 18:26:56,"0,13712","0,12563","0,15167"
2021-12-15 18:26:59,"0,18463","0,12922","0,16329"
2021-12-15 18:27:01,"0,17017","0,11815","0,14226"
2021-12-15 18:27:03,"0,14738","0,1578","0,13993"
2021-12-15 18:27:06,"0,17067","0,13627","0,18617"
2021-12-15 18:27:08,"0,14331","0,13499","0,19319"
2021-12-15 18:27:10,"0,15219","0,12612","0,20499"
2021-12-15 18:27:12,"0,20357","0,12303","0,18089"
2021-12-15 18:27:15,"0,18854","0,11941","0,18559"
2021-12-15 18:27:17,"0,14918","0,15881","0,15276"
2021-12-15 18:27:20,"0,17618","0,11403","0,18027"
2021-12-15 18:27:22,"0,18131","0,13286","0,16895"
2021-12-15 18:27:24,"0,18627","0,13726","0,1982"
2021-12-15 18:27:26,"0,17028","0,12452","0,13695"
2021-12-15 18:27:28,"0,14416","0,12122","0,16315"
2021-12-15 18:27:31,"0,16193","0,16216","0,17115"
2021-12-15 18:27:33,"0,17385","0,13584","0,15927"
2021-12-15 18:27:36,"0,16489","0,12424","0,16527"
2021-12-15 18:27:38,"0,19488","0,14432","0,14654"
2021-12-15 18:27:40,"0,14902","0,12056","0,13902"
2021-12-15 18:27:42,"0,14844","0,12407","0,12914"
2021-12-15 18:27:45,"0,16027","0,1092","0,16697"
2021-12-15 18:27:47,"0,16751","0,14337","0,18869"
2021-12-15 18:27:49,"0,18455","0,11558","0,19233"
2021-12-15 18:27:51,"0,15463","0,13822","0,169"
2021-12-15 18:27:54,"0,1362","0,12638","0,15958"
2021-12-15 18:27:56,"0,18275","0,14379","0,19096"
2021-12-15 18:27:58,"0,20754","0,13513","0,1263"
2021-12-15 18:28:01,"0,18307","0,12365","0,16121"
2021-12-15 18:28:03,"0,14274","0,108","0,17134"
2021-12-15 18:28:05,"0,15826","0,14232","0,16937"
2021-12-15 18:28:07,"0,16643","0,11352","0,16264"
2021-12-15 18:28:10,"0,16028","0,0975","0,15678"
2021-12-15 18:28:12,"0,1305","0,10258","0,17782"
2021-12-15 18:28:14,"0,14396","0,14001","0,16809"
2021-12-15 18:28:16,"0,18281","0,13812","0,15419"
2021-12-15 18:28:19,"0,17001","0,1275","0,15624"
2021-12-15 18:28:21,"0,14944","0,12281","0,11816"
2021-12-15 18:28:23,"0,15281","0,09084","0,16301"
2021-12-15 18:28:25,"0,1707","0,12817","0,17862"
2021-12-15 18:28:27,"0,14036","0,11988","0,2196"
2021-12-15 18:28:29,"0,18336","0,1067","0,14239"
2021-12-15 18:28:31,"0,15692","0,11858","0,18404"
2021-12-15 18:28:34,"0,16592","0,13949","0,12252"
2021-12-15 18:28:36,"0,19054","0,14527","0,17134"
2021-12-15 18:28:38,"0,16286","0,11945","0,17272"
2021-12-15 18:28:41,"0,12062","0,13554","0,13889"
2021-12-15 18:28:43,"0,1749","0,11579","0,17793"
2021-12-15 18:28:45,"0,14335","0,11628","0,11418"
2021-12-15 18:28:48,"0,15673","0,15038","0,19558"
2021-12-15 18:28:50,"0,17367","0,15098","0,14405"
2021-12-15 18:28:52,"0,15727","0,11862","0,17721"
2021-12-15 18:28:55,"0,18567","0,11489","0,19361"
2021-12-15 18:28:57,"0,18395","0,12447","0,15432"
2021-12-15 18:28:59,"0,18547","0,1197","0,18163"
2021-12-15 18:29:01,"0,18063","0,1124","0,16479"
2021-12-15 18:29:03,"0,17012","0,16835","0,15453"
2021-12-15 18:29:06,"0,15921","0,13809","0,15437"
2021-12-15 18:29:08,"0,17184","0,09087","0,15326"
2021-12-15 18:29:10,"0,1318","0,13352","0,23119"
2021-12-15 18:29:12,"0,1412","0,12344","0,17402"
2021-12-15 18:29:15,"0,17105","0,11048","0,16"
2021-12-15 18:29:17,"0,15015","0,11522","0,13963"
2021-12-15 18:29:19,"0,16008","0,13553","0,15772"
2021-12-15 18:29:21,"0,17044","0,13954","0,17704"
2021-12-15 18:29:24,"0,15186","0,10999","0,1866"
2021-12-15 18:29:26,"0,21385","0,13478","0,17323"
2021-12-15 18:29:28,"0,17133","0,1091","0,19629"
2021-12-15 18:29:31,"0,18875","0,12275","0,17566"
2021-12-15 18:29:33,"0,16913","0,12982","0,16759"
2021-12-15 18:29:35,"0,17067","0,15166","0,1701"
2021-12-15 18:29:37,"0,1603","0,11012","0,18672"
2021-12-15 18:29:40,"0,21555","0,15812","0,14767"
2021-12-15 18:29:42,"0,16313","0,15535","0,16616"
2021-12-15 18:29:44,"0,15095","0,13111","0,19367"
2021-12-15 18:29:46,"0,16528","0,14859","0,19125"
2021-12-15 18:29:49,"0,15812","0,13344","0,18079"
2021-12-15 18:29:51,"0,17171","0,14108","0,19878"
2021-12-15 18:29:53,"0,16178","0,16314","0,15318"
2021-12-15 18:29:55,"0,20219","0,12296","0,18864"
2021-12-15 18:29:57,"0,16677","0,15054","0,15782"
2021-12-15 18:30:00,"0,13878","0,11029","0,15839"
2021-12-15 18:30:02,"0,15087","0,13239","0,1607"
2021-12-15 18:30:04,"0,19208","0,11644","0,15542"
2021-12-15 18:30:06,"0,16206","0,10492","0,19895"
2021-12-15 18:30:09,"0,15131","0,09561","0,15794"
2021-12-15 18:30:11,"0,14015","0,11105","0,1618"
2021-12-15 18:30:13,"0,16272","0,1609","0,19015"
2021-12-15 18:30:16,"0,16442","0,13099","0,16505"
2021-12-15 18:30:19,"0,15768","0,10943","0,16733"
2021-12-15 18:30:21,"0,16576","0,1047","0,19703"
2021-12-15 18:30:23,"0,18835","0,15118","0,19935"
2021-12-15 18:30:25,"0,17271","0,12075","0,18248"
2021-12-15 18:30:27,"0,14523","0,15829","0,1423"
2021-12-15 18:30:29,"0,15622","0,10518","0,17477"
2021-12-15 18:30:31,"0,12829","0,1174","0,1419"
2021-12-15 18:30:33,"0,15614","0,13554","0,13271"
2021-12-15 18:30:36,"0,16163","0,13363","0,15565"
2021-12-15 18:30:38,"0,1312","0,12147","0,1943"
2021-12-15 18:30:41,"0,1785","0,12925","0,18916"
2021-12-15 18:30:44,"0,17806","0,11647","0,14574"
2021-12-15 18:30:46,"0,17059","0,143","0,17101"
2021-12-15 18:30:48,"0,15226","0,10138","0,1558"
2021-12-15 18:30:50,"0,16984","0,12614","0,16757"
2021-12-15 18:30:53,"0,14787","0,12917","0,18224"
2021-12-15 18:30:55,"0,14847","0,1489","0,1867"
2021-12-15 18:30:57,"0,17264","0,12714","0,15809"
2021-12-15 18:30:59,"0,13978","0,16862","0,15349"
2021-12-15 18:31:01,"0,17257","0,12444","0,16407"
2021-12-15 18:31:04,"0,1725","0,10615","0,19511"
2021-12-15 18:31:06,"0,1575","0,11428","0,14473"
2021-12-15 18:31:09,"0,13992","0,13615","0,15599"
2021-12-15 18:31:11,"0,1677","0,14544","0,22561"
2021-12-15 18:31:13,"0,16964","0,12773","0,16828"
2021-12-15 18:31:15,"0,16166","0,14077","0,14537"
2021-12-15 18:31:17,"0,16551","0,1319","0,13392"
2021-12-15 18:31:20,"0,20378","0,12842","0,18424"
2021-12-15 18:31:22,"0,15426","0,11529","0,17738"
2021-12-15 18:31:24,"0,15748","0,15175","0,15752"
2021-12-15 18:31:26,"0,17243","0,16915","0,21538"
2021-12-15 18:31:29,"0,15772","0,14186","0,149"
2021-12-15 18:31:31,"0,16872","0,11285","0,17468"
2021-12-15 18:31:34,"0,16398","0,11583","0,21475"
2021-12-15 18:31:36,"0,15753","0,15907","0,13138"
2021-12-15 18:31:38,"0,18104","0,11795","0,20805"
2021-12-15 18:31:40,"0,16898","0,12434","0,1935"
2021-12-15 18:31:43,"0,18429","0,14074","0,20071"
2021-12-15 18:31:45,"0,15367","0,111","0,13297"
2021-12-15 18:31:47,"0,17908","0,12888","0,18672"
2021-12-15 18:31:50,"0,18736","0,12048","0,12184"
2021-12-15 18:31:52,"0,14934","0,12656","0,17686"
2021-12-15 18:31:55,"0,17835","0,12792","0,15317"
2021-12-15 18:31:57,"0,14689","0,1608","0,18002"
2021-12-15 18:31:59,"0,15227","0,12229","0,15981"
2021-12-15 18:32:02,"0,16936","0,13202","0,17835"
2021-12-15 18:32:04,"0,14922","0,12973","0,14018"
2021-12-15 18:32:06,"0,18188","0,15031","0,16788"
2021-12-15 18:32:09,"0,18288","0,11322","0,16487"
2021-12-15 18:32:11,"0,13784","0,11082","0,15966"
2021-12-15 18:32:13,"0,1273","0,12258","0,19278"
2021-12-15 18:32:15,"0,15748","0,11239","0,21492"
2021-12-15 18:32:17,"0,16886","0,14568","0,15001"
2021-12-15 18:32:19,"0,17915","0,1149","0,16339"
2021-12-15 18:32:21,"0,1951","0,12586","0,18813"
2021-12-15 18:32:23,"0,18613","0,14799","0,14888"
2021-12-15 18:32:25,"0,17442","0,12474","0,19265"
2021-12-15 18:32:27,"0,19385","0,12968","0,21308"
2021-12-15 18:32:30,"0,16268","0,1479","0,21273"
2021-12-15 18:32:32,"0,14892","0,12571","0,18544"
2021-12-15 18:32:35,"0,15497","0,10905","0,15037"
2021-12-15 18:32:37,"0,13662","0,12933","0,15834"
2021-12-15 18:32:39,"0,16187","0,1328","0,16888"
2021-12-15 18:32:42,"0,13817","0,13273","0,19149"
2021-12-15 18:32:44,"0,16492","0,11043","0,15179"
2021-12-15 18:32:46,"0,18057","0,13418","0,14416"
2021-12-15 18:32:48,"0,18816","0,10443","0,16145"
2021-12-15 18:32:51,"0,17013","0,12859","0,14049"
2021-12-15 18:32:54,"0,16079","0,14445","0,17054"
2021-12-15 18:32:56,"0,14408","0,13544","0,12749"
2021-12-15 18:32:58,"0,20482","0,12164","0,16363"
2021-12-15 18:33:01,"0,18379","0,13167","0,18349"
2021-12-15 18:33:03,"0,15905","0,13022","0,18129"
2021-12-15 18:33:06,"0,16199","0,11525","0,19024"
2021-12-15 18:33:08,"0,13886","0,10997","0,15966"
2021-12-15 18:33:10,"0,15861","0,12643","0,16776"
2021-12-15 18:33:13,"0,18529","0,18818","0,16338"
2021-12-15 18:33:15,"0,1441","0,12351","0,17312"
2021-12-15 18:33:18,"0,19227","0,12072","0,16807"
2021-12-15 18:33:20,"0,16033","0,09555","0,17023"
2021-12-15 18:33:22,"0,16008","0,12349","0,191"
2021-12-15 18:33:25,"0,16311","0,14032","0,15048"
2021-12-15 18:33:27,"0,17928","0,13596","0,12527"
2021-12-15 18:33:29,"0,17448","0,12902","0,12317"
2021-12-15 18:33:31,"0,16211","0,13327","0,1795"
2021-12-15 18:33:34,"0,1672","0,1171","0,15948"
2021-12-15 18:33:36,"0,13881","0,10962","0,18765"
2021-12-15 18:33:38,"0,15323","0,12849","0,2088"
2021-12-15 18:33:40,"0,12812","0,14458","0,15814"
2021-12-15 18:33:43,"0,15229","0,14136","0,14077"
2021-12-15 18:33:45,"0,15223","0,11917","0,15013"
2021-12-15 18:33:47,"0,15351","0,12347","0,17937"
2021-12-15 18:33:49,"0,17234","0,14458","0,16776"
2021-12-15 18:33:51,"0,13441","0,12397","0,14619"
2021-12-15 18:33:54,"0,14655","0,10725","0,15006"
2021-12-15 18:33:56,"0,16961","0,11125","0,15019"
2021-12-15 18:33:58,"0,17531","0,1226","0,13479"
2021-12-15 18:34:00,"0,12845","0,14171","0,14736"
2021-12-15 18:34:02,"0,15981","0,13268","0,17933"
2021-12-15 18:34:05,"0,15135","0,13445","0,17447"
2021-12-15 18:34:07,"0,13585","0,12379","0,16931"
2021-12-15 18:34:09,"0,17055","0,12245","0,15889"
2021-12-15 18:34:11,"0,16169","0,1199","0,20301"
2021-12-15 18:34:14,"0,15391","0,13098","0,14635"
2021-12-15 18:34:16,"0,1766","0,15587","0,17191"
2021-12-15 18:34:18,"0,16494","0,12568","0,14124"
2021-12-15 18:34:20,"0,16998","0,14411","0,16213"
2021-12-15 18:34:22,"0,17852","0,13332","0,16267"
2021-12-15 18:34:25,"0,17153","0,15627","0,1455"
2021-12-15 18:34:27,"0,16008","0,10171","0,17214"
2021-12-15 18:34:29,"0,15737","0,11173","0,16998"
2021-12-15 18:34:31,"0,17664","0,12392","0,17678"
2021-12-15 18:34:33,"0,15815","0,12328","0,17637"
2021-12-15 18:34:36,"0,14748","0,15423","0,13054"
2021-12-15 18:34:38,"0,13696","0,13855","0,17842"
2021-12-15 18:34:41,"0,1712","0,12412","0,15623"
2021-12-15 18:34:43,"0,13604","0,12739","0,17484"
2021-12-15 18:34:45,"0,18185","0,10604","0,18833"
2021-12-15 18:34:47,"0,17681","0,11542","0,12236"
2021-12-15 18:34:50,"0,15671","0,1296","0,2257"
2021-12-15 18:34:52,"0,12763","0,14701","0,15231"
2021-12-15 18:34:54,"0,13318","0,11797","0,17756"
2021-12-15 18:34:56,"0,15276","0,11287","0,18994"
2021-12-15 18:34:58,"0,16319","0,1386","0,16669"
2021-12-15 18:35:00,"0,14997","0,13124","0,1481"
2021-12-15 18:35:02,"0,18483","0,11103","0,12655"
2021-12-15 18:35:05,"0,15916","0,14713","0,21116"
2021-12-15 18:35:07,"0,14556","0,1113","0,12866"
2021-12-15 18:35:10,"0,16371","0,13613","0,20955"
2021-12-15 18:35:12,"0,17906","0,11259","0,17133"
2021-12-15 18:35:15,"0,16096","0,12241","0,17799"
2021-12-15 18:35:17,"0,14647","0,13202","0,1752"
2021-12-15 18:35:19,"0,17344","0,13271","0,14919"
2021-12-15 18:35:21,"0,15574","0,15089","0,17894"
2021-12-15 18:35:24,"0,14631","0,11766","0,19837"
2021-12-15 18:35:26,"0,1207","0,10051","0,17349"
2021-12-15 18:35:29,"0,1826","0,12906","0,193"
2021-12-15 18:35:31,"0,16055","0,13199","0,17213"
2021-12-15 18:35:33,"0,1447","0,1351","0,18109"
2021-12-15 18:35:35,"0,18439","0,14609","0,18214"
2021-12-15 18:35:37,"0,17824","0,14913","0,12066"
2021-12-15 18:35:40,"0,16283","0,12476","0,14936"
2021-12-15 18:35:42,"0,1605","0,12612","0,16857"
2021-12-15 18:35:44,"0,17694","0,1278","0,16006"
2021-12-15 18:35:46,"0,18719","0,11372","0,16981"
2021-12-15 18:35:49,"0,12898","0,12871","0,19923"
2021-12-15 18:35:51,"0,14601","0,11924","0,18905"
2021-12-15 18:35:53,"0,17077","0,13999","0,1516"
2021-12-15 18:35:56,"0,14218","0,13053","0,16097"
2021-12-15 18:35:59,"0,16084","0,12048","0,14919"
2021-12-15 18:36:01,"0,14222","0,1111","0,17732"
2021-12-15 18:36:03,"0,16617","0,11654","0,17643"
2021-12-15 18:36:05,"0,14797","0,15824","0,13231"
2021-12-15 18:36:07,"0,21246","0,11726","0,14821"
2021-12-15 18:36:09,"0,1251","0,11778","0,17025"
2021-12-15 18:36:11,"0,17485","0,10254","0,25034"
2021-12-15 18:36:13,"0,15002","0,10021","0,16664"
2021-12-15 18:36:16,"0,17509","0,10037","0,14125"
2021-12-15 18:36:18,"0,1555","0,14103","0,15986"
2021-12-15 18:36:20,"0,16197","0,10069","0,1577"
2021-12-15 18:36:22,"0,14128","0,13096","0,19164"
2021-12-15 18:36:24,"0,12284","0,14406","0,1685"
2021-12-15 18:36:26,"0,17451","0,11062","0,15542"
2021-12-15 18:36:28,"0,16462","0,14129","0,13413"
2021-12-15 18:36:31,"0,1701","0,17786","0,17232"
2021-12-15 18:36:33,"0,18627","0,13616","0,1254"
2021-12-15 18:36:35,"0,18622","0,13822","0,12669"
2021-12-15 18:36:37,"0,17139","0,13345","0,18417"
2021-12-15 18:36:40,"0,14938","0,10139","0,15181"
2021-12-15 18:36:42,"0,13685","0,11444","0,1697"
2021-12-15 18:36:45,"0,1428","0,12686","0,17282"
2021-12-15 18:36:47,"0,16561","0,1241","0,16004"
2021-12-15 18:36:49,"0,14308","0,10789","0,14424"
2021-12-15 18:36:51,"0,15976","0,11044","0,14769"
2021-12-15 18:36:54,"0,14498","0,12822","0,14467"
2021-12-15 18:36:56,"0,16329","0,12686","0,16093"
2021-12-15 18:36:58,"0,15751","0,12879","0,17147"
2021-12-15 18:37:00,"0,19003","0,1187","0,16832"
2021-12-15 18:37:02,"0,16944","0,18893","0,13901"
2021-12-15 18:37:04,"0,13818","0,13338","0,15084"
2021-12-15 18:37:06,"0,19779","0,12415","0,17061"
2021-12-15 18:37:09,"0,17379","0,10999","0,2045"
2021-12-15 18:37:11,"0,13598","0,12434","0,16149"
2021-12-15 18:37:13,"0,15753","0,12512","0,17076"
2021-12-15 18:37:15,"0,15351","0,14173","0,13409"
2021-12-15 18:37:18,"0,14693","0,13998","0,14101"
2021-12-15 18:37:20,"0,13338","0,13398","0,14591"
2021-12-15 18:37:22,"0,12242","0,12173","0,14738"
2021-12-15 18:37:24,"0,15544","0,13131","0,14831"
2021-12-15 18:37:26,"0,19399","0,1676","0,15479"
2021-12-15 18:37:29,"0,16138","0,11234","0,15531"
2021-12-15 18:37:31,"0,1256","0,13911","0,15619"
2021-12-15 18:37:33,"0,14083","0,12475","0,16678"
2021-12-15 18:37:35,"0,14397","0,12026","0,20631"
2021-12-15 18:37:37,"0,18342","0,18404","0,23044"
2021-12-15 18:37:40,"0,15759","0,16105","0,2008"
2021-12-15 18:37:42,"0,1487","0,12785","0,15624"
2021-12-15 18:37:44,"0,14796","0,13989","0,14202"
2021-12-15 18:37:46,"0,14708","0,12702","0,16671"
2021-12-15 18:37:49,"0,12609","0,11059","0,15398"
2021-12-15 18:37:51,"0,1667","0,11902","0,14143"
2021-12-15 18:37:53,"0,15495","0,1333","0,12657"
2021-12-15 18:37:55,"0,16792","0,11323","0,20074"
2021-12-15 18:37:57,"0,12775","0,12726","0,19028"
2021-12-15 18:38:00,"0,16258","0,16166","0,13199"
2021-12-15 18:38:02,"0,14614","0,14614","0,18572"
2021-12-15 18:38:04,"0,16603","0,09671","0,16214"
2021-12-15 18:38:07,"0,15617","0,14099","0,169"
2021-12-15 18:38:10,"0,15162","0,14001","0,20036"
2021-12-15 18:38:12,"0,22635","0,09848","0,17653"
2021-12-15 18:38:14,"0,13872","0,12477","0,17685"
2021-12-15 18:38:16,"0,16611","0,16922","0,1551"
2021-12-15 18:38:19,"0,18319","0,14466","0,16188"
2021-12-15 18:38:21,"0,16366","0,14279","0,16283"
2021-12-15 18:38:23,"0,14919","0,108","0,16339"
2021-12-15 18:38:25,"0,15299","0,13737","0,20952"
2021-12-15 18:38:27,"0,16531","0,165","0,15721"
2021-12-15 18:38:29,"0,14372","0,13234","0,18047"
2021-12-15 18:38:32,"0,17227","0,11263","0,1499"
2021-12-15 18:38:34,"0,14006","0,15028","0,18561"
2021-12-15 18:38:36,"0,18473","0,11813","0,17832"
2021-12-15 18:38:38,"0,16458","0,14112","0,13236"
2021-12-15 18:38:41,"0,15938","0,12067","0,16505"
2021-12-15 18:38:43,"0,13223","0,13389","0,14114"
2021-12-15 18:38:45,"0,16729","0,11311","0,13272"
2021-12-15 18:38:47,"0,17558","0,11298","0,16162"
2021-12-15 18:38:50,"0,1845","0,13007","0,19998"
2021-12-15 18:38:52,"0,17051","0,1128","0,15201"
2021-12-15 18:38:55,"0,1681","0,11162","0,13327"
2021-12-15 18:38:57,"0,1629","0,12995","0,14579"
2021-12-15 18:38:59,"0,15847","0,13428","0,15582"
2021-12-15 18:39:01,"0,15949","0,11699","0,18201"
2021-12-15 18:39:04,"0,14693","0,11916","0,14159"
2021-12-15 18:39:06,"0,14472","0,12875","0,15683"
2021-12-15 18:39:08,"0,15406","0,10827","0,1807"
2021-12-15 18:39:10,"0,13331","0,12597","0,1546"
2021-12-15 18:39:12,"0,15254","0,12518","0,14693"
2021-12-15 18:39:14,"0,20546","0,15524","0,17453"
2021-12-15 18:39:16,"0,14807","0,1353","0,16218"
2021-12-15 18:39:18,"0,12071","0,12271","0,17458"
2021-12-15 18:39:21,"0,19639","0,12652","0,17492"
2021-12-15 18:39:23,"0,1529","0,10859","0,13173"
2021-12-15 18:39:26,"0,12226","0,12247","0,21307"
2021-12-15 18:39:28,"0,14576","0,13806","0,12237"
2021-12-15 18:39:30,"0,12873","0,14163","0,17093"
2021-12-15 18:39:32,"0,15337","0,12738","0,17127"
2021-12-15 18:39:34,"0,15186","0,1093","0,13657"
2021-12-15 18:39:37,"0,15224","0,15861","0,1307"
2021-12-15 18:39:39,"0,13902","0,12603","0,17372"
